Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-23,16:00:00,Room 4,ProtoDUNE Run Conditions Database,Discusses the ProtoDUNE Run Conditions Database and its architecture for storing metadata.,https://indico.cern.ch/event/1338689/contributions/6010886/,DUNE,"['ProtoDUNE', 'Run Conditions Database', 'PostgreSQL', 'metadata', 'python API']",1,Poster,0.9,[]
2024-10-22,15:18:00,Room 4,Leveraging Language Models for Enhanced Code Review in Particle Physics Software Development,Explores using Large Language Models to enhance code review processes in particle physics software development.,https://indico.cern.ch/event/1338689/contributions/6010676/,,"['Large Language Models', 'Code Review', 'Software Development', 'Particle Physics']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Performance of the ATLAS GNN4ITk Particle Track Reconstruction GPU pipeline,Explores the use of Graph Neural Networks for track reconstruction in the ATLAS trigger system using GPUs.,https://indico.cern.ch/event/1338689/contributions/6015428/,ATLAS,"['Graph Neural Networks', 'GPU', 'Track Reconstruction', 'ATLAS', 'High Luminosity LHC']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Updates of the ATLAS High-Level Trigger in Run 3,Migration of ATLAS HLT software to a new configuration system for improved data acquisition in Run 3.,https://indico.cern.ch/event/1338689/contributions/6015425/,ATLAS,"['ATLAS', 'HLT', 'ComponentAccumulator', 'data acquisition', 'Run 3']",1,Poster,0.9,[]
2024-10-21,15:33:00,Ground floor lobby,ATLAS analysis workflows using the EventIndex and the Event Picking Server for massive event picking and enhanced processing,Describes a workflow for selecting and processing specific events in ATLAS using the EventIndex and Event Picking Server.,https://indico.cern.ch/event/1338689/contributions/6010793/,ATLAS,"['EventIndex', 'Event Picking Server', 'ATLAS', 'workflow', 'AI/ML']",2,Poster,0.8,[]
2024-10-21,15:18:00,Ground floor lobby,Library for Functional analysis in CERN's ROOT,Presentation of FunRootAna library for functional ROOT analysis inspired by Scala Apache Spark.,https://indico.cern.ch/event/1338689/contributions/6015982/,,"['ROOT', 'functional analysis', 'Scala', 'data analysis', 'histograms']",2,Poster,0.8,['FunRootAna']
2024-10-24,17:45:00,Room 1.B (Medium Hall B),Carbon costs of storage: a UK perspective.,Study of carbon costs of storage configurations for LHC upgrades in the UK.,https://indico.cern.ch/event/1338689/contributions/6010862/,LHC,"['carbon cost', 'storage', 'LHC', 'UK', 'environmental impact']",1,Talk,0.9,[]
2024-10-24,17:27:00,Room 1.B (Medium Hall B),Distributed management and processing of ALICE monitoring data with Onedata,Onedata manages and processes ALICE monitoring data using distributed infrastructure for high-performance computations.,https://indico.cern.ch/event/1338689/contributions/6010889/,ALICE,"['Onedata', 'distributed computing', 'data management', 'ALICE', 'hybrid cloud']",2,Talk,0.8,"['Onedata', 'MonALISA']"
2024-10-24,17:09:00,Room 1.B (Medium Hall B),Reading Tea Leaves - Understanding internal events and addressing performance issues within a CephFS/XRootD Storage Element.,"Explores performance issues in CephFS/XRootD storage systems, focusing on resolving 'Slow Ops' to improve system reliability.",https://indico.cern.ch/event/1338689/contributions/6010864/,,"['CephFS', 'XRootD', 'storage', 'performance', 'Lancaster Grid Site']",1,Talk,0.9,[]
2024-10-24,16:51:00,Room 1.B (Medium Hall B),Ceph at CERN in the multi-datacentre era,Research on building a multi-datacentre Ceph deployment at CERN for improved continuity and recovery.,https://indico.cern.ch/event/1338689/contributions/6010769/,,"['Ceph', 'multi-datacentre', 'CERN', 'data storage', 'disaster recovery']",1,Talk,0.9,['Ceph']
2024-10-24,16:15:00,Room 1.B (Medium Hall B),Upcoming database developments at CERN,"Overview of CERN's upcoming database upgrades, focusing on Oracle's container architecture and new features.",https://indico.cern.ch/event/1338689/contributions/6010767/,,"['CERN', 'database', 'Oracle', 'container architecture', 'vector data types']",1,Talk,0.9,[]
2024-10-24,14:24:00,Room 1.B (Medium Hall B),Advancing ATLAS DCS Data Analysis with a Modern Data Platform,The paper discusses enhancing ATLAS DCS data analysis using big data technologies like Spark and Hadoop.,https://indico.cern.ch/event/1338689/contributions/6010837/,ATLAS,"['ATLAS', 'Big Data', 'Apache Spark', 'Apache Hadoop', 'Data Analysis', 'Python']",2,Talk,0.8,[]
2024-10-24,14:06:00,Room 1.B (Medium Hall B),Data Placement Optimization for ATLAS in a Multi-Tiered Storage System within a Data Center,This work optimizes data placement in a multi-tiered storage system using AI/ML for ATLAS data access patterns.,https://indico.cern.ch/event/1338689/contributions/6010834/,ATLAS,"['data placement', 'AI', 'ML', 'storage optimization', 'ATLAS', 'dCache']",2,Talk,0.8,['dCache technology']
2024-10-24,13:48:00,Room 1.B (Medium Hall B),Enhancing CMS XCache efficiency: A comparative study of Machine Learning techniques and LRU mechanisms,A study on optimizing CMS data cache using machine learning and CDN techniques to handle increased LHC data.,https://indico.cern.ch/event/1338689/contributions/6010877/,CMS,"['Machine Learning', 'Data Caching', 'CMS', 'LHC', 'CDN']",2,Talk,0.8,[]
2024-10-24,13:30:00,Room 1.B (Medium Hall B),Comparing Cache Utilization Trends for Regional Data Caches,Analysis of cache utilization trends at regional data caches for the LHC CMS experiment using machine learning models.,https://indico.cern.ch/event/1338689/contributions/6010792/,CMS,"['cache utilization', 'data management', 'machine learning', 'LHC', 'CMS']",2,Talk,0.8,[]
2024-10-23,17:45:00,Room 1.B (Medium Hall B),"So FAIR, so good: the INFN strategy for Data Stewardship",The INFN strategy for implementing FAIR principles in data stewardship and training data stewards.,https://indico.cern.ch/event/1338689/contributions/6010857/,,"['FAIR principles', 'Data Stewardship', 'INFN', 'Data Management Plans', 'Skills4EOSC']",3,Talk,0.9,[]
2024-10-23,17:27:00,Room 1.B (Medium Hall B),Efficient metadata management with the AMI ecosystem,Discussion on the ATLAS Metadata Interface for efficient metadata management in scientific experiments.,https://indico.cern.ch/event/1338689/contributions/6010885/,ATLAS,"['metadata', 'ATLAS', 'data management']",1,Talk,0.9,[]
2024-10-23,17:09:00,Room 1.B (Medium Hall B),Advancements in the in-file metadata system for the ATLAS experiment,Enhancements in ATLAS's in-file metadata system for improved performance and metadata handling.,https://indico.cern.ch/event/1338689/contributions/6010836/,ATLAS,"['metadata', 'ROOT framework', 'HL-LHC', 'RNTuple', 'data storage']",2,Talk,0.8,['RNTuple']
2024-10-23,16:33:00,Room 1.B (Medium Hall B),RNTuple: A CMS Perspective,"CMS explores data structure transformations for RNTuple, comparing storage performance with TTree.",https://indico.cern.ch/event/1338689/contributions/6010800/,CMS,"['RNTuple', 'TTree', 'data storage', 'HL-LHC', 'ROOT']",2,Talk,0.8,[]
2024-10-23,16:15:00,Room 1.B (Medium Hall B),Adoption of ROOT RNTuple for the next main event data storage technology in the ATLAS production framework Athena,Discussion on the integration of ROOT's RNTuple into ATLAS's Athena framework for improved event data storage.,https://indico.cern.ch/event/1338689/contributions/6010806/,ATLAS,"['ROOT', 'RNTuple', 'Athena', 'Data Storage', 'HL-LHC']",2,Talk,0.8,[]
2024-10-23,15:00:00,Room 1.B (Medium Hall B),The Belle II Raw Data Transfer System,Describes improvements and scalability enhancements to the Belle II raw data transfer system after the first Long Shutdown.,https://indico.cern.ch/event/1338689/contributions/6010888/,Belle II,"['data transfer', 'Belle II', 'DAQ', 'DIRAC framework', 'GRID']",2,Talk,0.8,[]
2024-10-23,14:42:00,Room 1.B (Medium Hall B),Data Movement Model for the Vera C. Rubin Observatory,Describes data movement and management for the Rubin Observatory using Rucio and Data Butler.,https://indico.cern.ch/event/1338689/contributions/6010850/,,"['data management', 'Rubin Observatory', 'Rucio', 'Data Butler']",2,Talk,0.7,"['Rucio', 'FTS3', 'Data Butler']"
2024-10-23,14:24:00,Room 1.B (Medium Hall B),Distributed Data Management with Rucio for the Einstein Telescope,Rucio's integration for data management in the Einstein Telescope's computing infrastructure.,https://indico.cern.ch/event/1338689/contributions/6010882/,Einstein Telescope,"['Rucio', 'data management', 'distributed computing', 'gravitational waves', 'Einstein Telescope']",2,Talk,0.8,[]
2024-10-23,14:06:00,Room 1.B (Medium Hall B),FTS as a part of the SKA data movement pipeline,"Discusses the use of File Transfer Service (FTS) for data movement in the SKA project, focusing on moving large data volumes globally.",https://indico.cern.ch/event/1338689/contributions/6010770/,,"['FTS', 'SKA', 'data movement', 'global network', 'token-based authentication']",2,Talk,0.8,[]
2024-10-23,13:48:00,Room 1.B (Medium Hall B),DUNE Rucio development and monitoring,"DUNE's adaptation of Rucio for data management involves new features, monitoring, and visualisation for efficient data handling.",https://indico.cern.ch/event/1338689/contributions/6010878/,DUNE,"['Rucio', 'Distributed Data Management', 'Monitoring', 'Neutrino Physics', 'Data Visualisation']",1,Talk,0.9,[]
2024-10-23,13:30:00,Room 1.B (Medium Hall B),Recent Experience with the CMS Data Management System,"CMS data management system manages large-scale data infrastructure, focusing on challenges and strategies for optimization.",https://indico.cern.ch/event/1338689/contributions/6010859/,CMS,"['Data Management', 'Rucio', 'FTS', 'WLCG', 'Data Infrastructure', 'CMS']",1,Talk,0.9,[]
2024-10-22,17:45:00,Room 1.B (Medium Hall B),FTS3 Token Support for a Proxy-less WLCG world,"Discussion on the transition from x509 certificates to OAuth2 tokens in WLCG, focusing on FTS middleware and performance insights.",https://indico.cern.ch/event/1338689/contributions/6010768/,,"['WLCG', 'OAuth2', 'FTS', 'DataChallenge 2024']",2,Talk,0.8,[]
2024-10-22,17:27:00,Room 1.B (Medium Hall B),Validation of Shoveler XRootD monitoring,Explores the Shoveler system for unified XRootD traffic monitoring across LHC experiments.,https://indico.cern.ch/event/1338689/contributions/6010852/,LHC,"['XRootD', 'data monitoring', 'WLCG', 'network traffic']",2,Talk,0.7,['Shoveler']
2024-10-22,17:09:00,Room 1.B (Medium Hall B),Data Movement Manager (DMM) for the SENSE-Rucio Interoperation Prototype,Prototype interface linking Rucio data management with SENSE SDN for improved data flow in LHC computing grid.,https://indico.cern.ch/event/1338689/contributions/6010883/,LHC,"['data management', 'Rucio', 'SDN', 'SENSE', 'CERN', 'LHC']",2,Talk,0.8,"['SDN', 'SENSE']"
2024-10-22,16:51:00,Room 1.B (Medium Hall B),Advancing Large-Scale Scientific Collaborations with Rucio:  A Data Management Story,"Rucio platform manages and distributes large-scale scientific data, with contributions from CERN IT enhancing its capabilities in LHC experiments.",https://indico.cern.ch/event/1338689/contributions/6010825/,,"['Rucio', 'Data Management', 'Distributed Computing', 'LHC', 'CERN']",2,Talk,0.8,[]
2024-10-22,16:33:00,Room 1.B (Medium Hall B),Evolving StoRM WebDAV: delegation of file transfers to NGINX and support for SciTags,Updates to StoRM WebDAV for file transfer delegation to NGINX and support for SciTags in data transfer performance.,https://indico.cern.ch/event/1338689/contributions/6010876/,,"['StoRM WebDAV', 'NGINX', 'SciTags', 'data transfer', 'WLCG']",2,Talk,0.7,"['SciTags', 'Third-Party Copies']"
2024-10-22,16:15:00,Room 1.B (Medium Hall B),dCache project status & update,The dCache project updates on its open-source storage software used across various scientific fields for diverse storage needs.,https://indico.cern.ch/event/1338689/contributions/6010764/,,"['dCache', 'storage', 'data management', 'HEP', 'CERN Tape Archive']",2,Talk,0.7,['bulk API for QoS transitions']
2024-10-22,15:00:00,Room 1.B (Medium Hall B),Archive Metadata for efficient data colocation on tape,Discusses efficient retrieval of datasets from tape using Archive Metadata in CERN Tape Archive for LHC experiments.,https://indico.cern.ch/event/1338689/contributions/6010828/,LHC,"['Archive Metadata', 'Data Retrieval', 'CERN Tape Archive', 'WLCG Tier-0']",2,Talk,0.7,[]
2024-10-22,14:42:00,Room 1.B (Medium Hall B),A Tape RSE for Extremely Large Data Collection Backups,Exploration of a Rucio-centric Tape Remote Storage Element for efficient backup of large-scale data from the Vera Rubin Observatory.,https://indico.cern.ch/event/1338689/contributions/6010854/,Vera Rubin Observatory,"['data management', 'backup', 'Rucio', 'tape storage', 'large-scale data']",2,Talk,0.8,[]
2024-10-22,14:24:00,Room 1.B (Medium Hall B),ATLAS High-Luminosity LHC demonstrators with Data Carousel: Data-on-Demand and Tape Smart Writing,Discusses the ATLAS Data Carousel project for efficient data storage and processing at HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6010794/,ATLAS,"['Data Carousel', 'ATLAS', 'HL-LHC', 'Distributed Computing']",2,Talk,0.9,['Tape Smart Writing']
2024-10-22,14:06:00,Room 1.B (Medium Hall B),New GridKa Tape Storage System – from design to production deployment,Describes the transition of GridKa's tape storage system to High Performance Storage System for HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6010900/,,"['GridKa', 'tape storage', 'HPSS', 'data migration', 'HL-LHC']",1,Talk,0.9,[]
2024-10-22,13:48:00,Room 1.B (Medium Hall B),Challenges of repack in the era of the high-capacity tape cartridge,Discusses the challenges of data repacking with new high-capacity tape technologies at CERN Tier-0.,https://indico.cern.ch/event/1338689/contributions/6010798/,CERN Tier-0,"['data management', 'tape storage', 'repacking', 'CERN']",1,Talk,0.9,[]
2024-10-22,13:30:00,Room 1.B (Medium Hall B),Evolution of the CERN Tape Archive scheduling system,Discussion on the evolution of the CERN Tape Archive's scheduling system and its database implementation.,https://indico.cern.ch/event/1338689/contributions/6010797/,,"['CERN', 'tape archive', 'scheduling', 'database', 'workflow']",1,Talk,0.9,[]
2024-10-21,17:45:00,Room 1.B (Medium Hall B),Enhancing XRootD Load Balancing for High-Throughput transfers,Discusses load balancing improvements for high-throughput data transfers at RAL's Tier-1 centre using XRootD.,https://indico.cern.ch/event/1338689/contributions/6010875/,LHC,"['XRootD', 'load balancing', 'WLCG', 'HL-LHC', 'data transfers']",2,Talk,0.8,[]
2024-10-21,17:27:00,Room 1.B (Medium Hall B),Achieving 100Gb/s data rates with XRootD - Preparing for HL-HLC and SKA,"Efforts to achieve 100Gb/s data rates for HL-LHC and SKA using XRootD at RAL, discussing challenges, solutions, and future activities.",https://indico.cern.ch/event/1338689/contributions/6010880/,HL-LHC,"['XRootD', 'data transfer', '100Gb/s', 'HL-LHC', 'SKA', 'WebDAV', 'CephFS', 'data nodes']",2,Talk,0.8,[]
2024-10-21,17:09:00,Room 1.B (Medium Hall B),Scitags: A Standardized Framework for Traffic Identification and Network Visibility in Data-Intensive Research Infrastructures,Improving network visibility in data-intensive research via standardized packet marking and flow labeling techniques.,https://indico.cern.ch/event/1338689/contributions/6010796/,,"['network visibility', 'data-intensive', 'packet marking', 'flow labeling', 'eBPF', 'IPv6']",2,Talk,0.7,"['Scitags', 'RNTWG', 'eBPF', 'HbH']"
2024-10-21,16:51:00,Room 1.B (Medium Hall B),Next-Gen Storage Infrastructure for ALICE: Paving the Road Toward Hi-Luminosity LHC,"Describes the EOS O2 storage system for ALICE, focusing on data processing and storage advancements for Hi-Luminosity LHC.",https://indico.cern.ch/event/1338689/contributions/6010773/,ALICE,"['EOS O2', 'storage', 'data processing', 'Hi-Luminosity LHC', 'CERN']",2,Talk,0.8,[]
2024-10-21,16:33:00,Room 1.B (Medium Hall B),Data Challenge 2024 - CMS activities,CMS contribution to WLCG Data Challenge 2024 testing HL-LHC data distribution readiness.,https://indico.cern.ch/event/1338689/contributions/6010766/,CMS,"['Data Challenge', 'CMS', 'HL-LHC', 'WLCG', 'Rucio', 'FTS', 'Data Distribution']",2,Talk,0.8,[]
2024-10-21,16:15:00,Room 1.B (Medium Hall B),ATLAS WLCG Data Challenge 2024 planning and implementation,"Discussion on planning and execution of the ATLAS WLCG Data Challenge 2024, focusing on data transfer rates and infrastructure testing.",https://indico.cern.ch/event/1338689/contributions/6010810/,ATLAS,"['WLCG', 'Data Challenge', 'HL-LHC', 'OAuth 2.0', 'Distributed Infrastructure']",2,Talk,0.8,[]
2024-10-21,16:15:00,Room 2.B (Conference Room),Delivering large scale public engagement open weeks at STFC,"STFC detailed public engagement events attracting over 17,500 participants, focusing on computing outreach.",https://indico.cern.ch/event/1338689/contributions/6011110/,,"['public engagement', 'outreach', 'STFC', 'computing']",1,Talk,0.9,[]
2024-10-21,16:33:00,Room 2.B (Conference Room),The Italian Summer Students Program at Fermilab and other US Laboratories: 40 years of education in particle physics and technology,"The summer program at Fermilab for Italian students includes training on data analysis, detector development, and more.",https://indico.cern.ch/event/1338689/contributions/6011103/,,"['Fermilab', 'summer program', 'particle physics education', 'Quantum Computing']",1,Talk,0.9,[]
2024-10-21,16:51:00,Room 2.B (Conference Room),Remote3: Public Engagement over 1 km underground – and beyond,Remote^3 engages young people in building and programming LEGO rovers for challenges at Boulby Underground Laboratory.,https://indico.cern.ch/event/1338689/contributions/6011098/,,"['public engagement', 'education', 'LEGO Mindstorms', 'Boulby Underground Laboratory']",1,Talk,0.9,[]
2024-10-21,17:09:00,Room 2.B (Conference Room),Recent Updates to the Popular ATLAS Virtual Visit Programme,"The abstract describes updates to ATLAS Virtual Visits, including new installations and expanded outreach through online platforms.",https://indico.cern.ch/event/1338689/contributions/6011133/,ATLAS,"['Education', 'Outreach', 'Virtual Visits', 'ATLAS']",1,Talk,0.9,[]
2024-10-21,17:27:00,Room 2.B (Conference Room),HEP-Help: a first-stop helpline for particle physics software,"HEP-Help is a helpline for particle physics software, utilizing LLMs and community responders to direct users to appropriate resources.",https://indico.cern.ch/event/1338689/contributions/6011109/,,"['particle physics software', 'LLM', 'community support', 'help-a-thons']",2,Talk,0.8,[]
2024-10-21,17:45:00,Room 2.B (Conference Room),Leveraging Language Models to Navigate Conference Abstracts: An Open-Source Approach,An open-source tool uses LLMs to rank conference abstracts based on user interests.,https://indico.cern.ch/event/1338689/contributions/6011147/,,"['Language Models', 'Conference Abstracts', 'Open-Source']",2,Talk,0.7,[]
2024-10-22,13:30:00,Room 2.B (Conference Room),A technical overview of industry-science R&D projects for the High Luminosity LHC under CERN openlab,"Overview of CERN openlab's industry collaborations for HL-LHC, focusing on ICT innovation and AI applications.",https://indico.cern.ch/event/1338689/contributions/6011145/,CERN,"['ICT', 'AI', 'HL-LHC', 'CERN openlab', 'industry-science collaboration']",2,Talk,0.8,"['digital twins', 'generative AI']"
2024-10-22,13:48:00,Room 2.B (Conference Room),"Using containers to speed up development, to run integration tests and to teach about distributed systems","Discusses the use of containers for development, testing, and education in the GlideinWMS workload manager.",https://indico.cern.ch/event/1338689/contributions/6011146/,CMS,"['containers', 'GlideinWMS', 'distributed computing', 'development', 'testing']",2,Talk,0.8,[]
2024-10-22,14:06:00,Room 2.B (Conference Room),Geometry Simplification Methods for Virtual Reality Applications,Describes methods for simplifying geometry in VR applications to use affordable hardware for HEP outreach.,https://indico.cern.ch/event/1338689/contributions/6011127/,,"['Virtual Reality', 'Geometry Simplification', 'HEP Outreach', 'VR Hardware']",1,Talk,0.9,[]
2024-10-22,14:42:00,Room 2.B (Conference Room),Leveraging workflow engines and computing frameworks for physics analysis scalability and reproducibility,Discussion on analysis modularization for scalability and reproducibility in LHCb pentaquark searches.,https://indico.cern.ch/event/1338689/contributions/6011125/,LHCb,"['scalability', 'reproducibility', 'data preservation', 'FAIR principles', 'modularization']",2,Talk,0.8,[]
2024-10-22,15:00:00,Room 2.B (Conference Room),Data Preservation in High Energy Physics: a 10 years perspective,Discusses data preservation in high energy physics and its impact on scientific output and open science over a decade.,https://indico.cern.ch/event/1338689/contributions/6011102/,,"['Data Preservation', 'FAIR Principles', 'Open Science', 'High Energy Physics']",3,Talk,0.9,[]
2024-10-24,17:45:00,Room 1.C (Small Hall),HIGH PERFORMANCE ALGORITHMS FOR LOW POWER SUSTAINABLE HARDWARE IN HEP AT VALENCIA,"Discusses sustainable AI algorithms for future LHC computing challenges using GPUs, FPGAs, and IPUs.",https://indico.cern.ch/event/1338689/contributions/6015393/,LHC,"['AI', 'sustainable computing', 'HL-LHC', 'GPUs', 'FPGAs', 'IPUs']",2,Talk,0.7,"['HIGH-LOW project', 'IPUs']"
2024-10-24,17:27:00,Room 1.C (Small Hall),Use of topological correlations in ML-based conditions for the CMS Level-1 Global Trigger upgrade for the HL-LHC,Explores the use of ML algorithms and topological correlations in the CMS Level-1 Global Trigger upgrade for HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6015390/,CMS,"['Machine Learning', 'Trigger System', 'HL-LHC', 'Topological Correlations', 'FPGAs']",3,Talk,0.9,"['AMD Ultrascale+', 'topological correlations']"
2024-10-24,16:51:00,Room 1.C (Small Hall),"The NextGen Triggers project: overview, plans and first actions","Overview of the NextGen Triggers project focusing on modern computing, ML, AI, and novel algorithms for HL-LHC trigger systems.",https://indico.cern.ch/event/1338689/contributions/6015385/,"ATLAS, CMS, LHCb, ALICE","['Machine Learning', 'AI', 'HL-LHC', 'Trigger Systems', 'Data Processing', 'Novel Algorithms']",3,Talk,0.9,[]
2024-10-24,16:33:00,Room 1.C (Small Hall),An online data processing system for the CMS Level-1 Trigger data scouting demonstrator,Describes the CMS Level-1 Trigger Data Scouting system for online data processing introduced in 2024.,https://indico.cern.ch/event/1338689/contributions/6018386/,CMS,"['CMS', 'Level-1 Trigger', 'Data Scouting', 'LHC', 'Phase-2 Upgrade']",2,Talk,0.8,[]
2024-10-24,16:15:00,Room 1.C (Small Hall),The upgrade of the ATLAS Trigger and Data Acquisition system for the  High Luminosity LHC,The abstract discusses the upgrade of the ATLAS Trigger and Data Acquisition system for High Luminosity LHC.,https://indico.cern.ch/event/1338689/contributions/6015387/,ATLAS,"['ATLAS', 'Trigger', 'Data Acquisition', 'High Luminosity LHC', 'Pileup', 'Event Filter', 'FPGAs', 'Commodity Hardware']",1,Talk,0.9,[]
2024-10-24,15:00:00,Room 1.C (Small Hall),Versal ACAP processing for ATLAS-TileCal signal reconstruction,Implementation of a deep learning algorithm on Versal ACAP for TileCal signal processing at HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6018382/,ATLAS,"['deep learning', 'Versal ACAP', 'TileCal', 'signal processing', 'HL-LHC']",2,Talk,0.8,['Versal ACAP']
2024-10-24,14:42:00,Room 1.C (Small Hall),"FPGA-RICH: A low-latency, high-throughput online particle identification system for the NA62 experiment","FPGA-based system for online particle ID in NA62 using AI, enhancing trigger efficiency with low latency.",https://indico.cern.ch/event/1338689/contributions/6015399/,NA62,"['FPGA', 'AI', 'online processing', 'TDAQ', 'hls4ml', 'RICH']",2,Talk,0.8,[]
2024-10-24,14:24:00,Room 1.C (Small Hall),Development of an FPGA based track reconstruction pipeline for the ATLAS Event Filter,Development of FPGA based track reconstruction pipeline for ATLAS Event Filter at HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6015392/,ATLAS,"['FPGA', 'track reconstruction', 'HL-LHC', 'Athena', 'Event Filter']",1,Talk,0.9,[]
2024-10-24,14:06:00,Room 1.C (Small Hall),Real-time Anomaly Detection at the L1 Trigger of CMS Experiment,Discusses an autoencoder for anomaly detection in CMS Global Trigger during LHC Run 3.,https://indico.cern.ch/event/1338689/contributions/6015389/,CMS,"['Anomaly Detection', 'Autoencoder', 'Neural Network', 'Trigger System', 'CMS', 'LHC']",2,Talk,0.7,[]
2024-10-24,13:48:00,Room 1.C (Small Hall),"Real-time pattern recognition with FPGA at LHCb, an O(n) complexity architecture",LHCb plans to use an FPGA-based system for real-time track reconstruction to handle increased luminosity in Run 4.,https://indico.cern.ch/event/1338689/contributions/6015410/,LHCb,"['FPGA', 'real-time reconstruction', 'LHCb', 'artificial retina', 'high luminosity']",2,Talk,0.8,['artificial retina']
2024-10-24,13:30:00,Room 1.C (Small Hall),Online track reconstruction with graph neural networks on FPGAs for the ATLAS experiment,Study of track reconstruction using GNNs on FPGAs for the ATLAS Event Filter.,https://indico.cern.ch/event/1338689/contributions/6015383/,ATLAS,"['Graph Neural Networks', 'FPGAs', 'Track Reconstruction', 'HL-LHC', 'ATLAS']",2,Talk,0.8,[]
2024-10-23,17:45:00,Room 1.C (Small Hall),SYCL-based online data processing framework concept for PANDA,"Presentation of the SYCL-centric architecture for online data processing in PANDA, emphasizing portability across hardware.",https://indico.cern.ch/event/1338689/contributions/6015412/,PANDA,"['SYCL', 'online data processing', 'PANDA', 'parallelization', 'PandaRoot']",1,Talk,0.8,[]
2024-10-23,17:27:00,Room 1.C (Small Hall),An online GPU hit finder for the STS detector in the CBM experiment,An online hit finder for the CBM experiment's STS detector using GPU parallel processing for efficient data handling.,https://indico.cern.ch/event/1338689/contributions/6015420/,CBM,"['GPU', 'online processing', 'CBM', 'hit finding', 'parallelism']",1,Talk,0.9,[]
2024-10-23,17:09:00,Room 1.C (Small Hall),Performance of the parallelized General Triplet Track Fit implemented on the GPU,"The GTTF is accelerated using GPUs for fast track fitting in collider experiments, studied with the ACTS framework.",https://indico.cern.ch/event/1338689/contributions/6018377/,,"['GPU', 'track fitting', 'parallel computing', 'ACTS framework', 'reconstruction']",2,Talk,0.8,[]
2024-10-23,16:33:00,Room 1.C (Small Hall),GPU Acceleration and EDM Developments for the ATLAS 3D Calorimeter Clustering in the Software Trigger,Investigation of GPU acceleration for ATLAS calorimeter clustering in the software trigger.,https://indico.cern.ch/event/1338689/contributions/6015414/,ATLAS,"['GPU acceleration', 'trigger system', 'calorimeter clustering', 'EDM framework']",2,Talk,0.8,"['Topo-Automaton Clustering', 'EDM framework']"
2024-10-23,16:15:00,Room 1.C (Small Hall),Improvements of the GPU Processing Framework for ALICE,"ALICE has improved its GPU processing framework for online and offline TPC data processing, enhancing performance and reproducibility.",https://indico.cern.ch/event/1338689/contributions/6015381/,ALICE,"['GPU', 'TPC', 'online processing', 'offline processing', 'framework', 'optimization']",1,Talk,0.9,[]
2024-10-23,15:00:00,Room 1.C (Small Hall),Machine Learning for Optimized Polarization at Jefferson Lab,Machine learning models optimize polarization control for cryo-targets and photon beams at Jefferson Lab.,https://indico.cern.ch/event/1338689/contributions/6015418/,Jefferson Lab,"['Machine Learning', 'Polarization', 'Jefferson Lab', 'Control Systems']",2,Talk,0.8,[]
2024-10-23,14:42:00,Room 1.C (Small Hall),Neural network clusterization for the ALICE TPC online computing,Neural network approach to cluster rejection and regression in ALICE TPC to improve tracking performance.,https://indico.cern.ch/event/1338689/contributions/6015422/,ALICE,"['neural networks', 'clusterization', 'TPC', 'online computing', 'GPU']",2,Talk,0.8,[]
2024-10-23,14:24:00,Room 1.C (Small Hall),ML-Assisted Charged Particle Tracking at GlueX,"Exploration of Graph Neural Networks for charged particle tracking in GlueX, comparing traditional and ML methods.",https://indico.cern.ch/event/1338689/contributions/6015384/,GlueX,"['Machine Learning', 'Graph Neural Networks', 'Charged Particle Tracking']",2,Talk,0.8,"['GlueX', 'Graph Neural Networks']"
2024-10-23,14:06:00,Room 1.C (Small Hall),TrackNET: Deep Learning-Based Track Recognition in Pixel and Strip-Based Particle Detectors,"TrackNET is a deep learning tool for track recognition in particle detectors, offering improvements in speed and accuracy over traditional methods.",https://indico.cern.ch/event/1338689/contributions/6015416/,,"['track recognition', 'deep learning', 'TrackNET', 'particle detectors', 'TrackML']",3,Talk,0.9,"['TrackNET', 'TrackML']"
2024-10-23,13:48:00,Room 1.C (Small Hall),Charged Particle Track Reconstruction in CLAS12 using Artificial Intelligence,AI methods enhance real-time track reconstruction and event classification in CLAS12 experiments.,https://indico.cern.ch/event/1338689/contributions/6015380/,CLAS12,"['Artificial Intelligence', 'Machine Learning', 'Track Reconstruction', 'Real-Time Processing', 'CLAS12']",3,Talk,0.9,[]
2024-10-23,13:30:00,Room 1.C (Small Hall),A graph neural network based cosmic muon trigger for the Mu3e experiment,The application of graph neural networks for classifying events and identifying cosmic muon tracks in the Mu3e experiment is discussed.,https://indico.cern.ch/event/1338689/contributions/6015413/,Mu3e,"['graph neural networks', 'cosmic muons', 'event classification', 'muon decay', 'trigger development']",2,Talk,0.8,[]
2024-10-22,17:45:00,Room 1.C (Small Hall),Machine learning based event reconstruction for the MUonE experiment,Explores ML-based event reconstruction for MUonE using neural networks and GPUs.,https://indico.cern.ch/event/1338689/contributions/6015408/,MUonE,"['Machine Learning', 'Event Reconstruction', 'MUonE', 'Neural Networks', 'GPU']",2,Talk,0.8,[]
