Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-03-11,12:15:00,,Energy consumption characterization of Subnuclear Physics computing workloads,"The work investigates the energy and carbon footprint of computing workloads in Subnuclear physics, emphasizing the need for sustainable computing practices.",https://indico.cern.ch/event/1330797/contributions/5796570/,,"['energy consumption', 'computational footprint', 'sustainability', 'Subnuclear physics', 'resource usage']",1,Poster,0.4,[]
2024-03-11,12:15:00,,Offline data processing in the First JUNO Data Challenge,"The presentation discusses the offline data processing for the JUNO experiment, focusing on data challenges and multi-threaded reconstruction techniques.",https://indico.cern.ch/event/1330797/contributions/5796569/,JUNO,"['data processing', 'neutrino physics', 'multi-threaded reconstruction', 'data challenges', 'ROOT']",1,Poster,0.6,[]
2024-03-11,12:15:00,,Boosting CPU Efficiency in ATLAS Inner Detector Reconstruction with Track Overlay,The work focuses on improving CPU efficiency in ATLAS inner detector reconstruction using a machine learning-based track overlay approach to manage resource usage.,https://indico.cern.ch/event/1330797/contributions/5796566/,ATLAS,"['CPU efficiency', 'inner detector', 'track overlay', 'machine learning', 'HL-LHC']",2,Poster,0.7,[]
2024-03-11,12:15:00,,Describe Data to get Science-Data-Ready Tooling: Awkward as a Target for Kaitai Struct YAML,"The talk presents a method to convert custom scientific data formats into Awkward Arrays using Kaitai Struct and a new runtime API, simplifying data analysis processes.",https://indico.cern.ch/event/1330797/contributions/5796564/,,"['data formats', 'Awkward Arrays', 'Kaitai Struct', 'data analysis', 'Python']",2,Poster,0.7,[]
2024-03-11,12:15:00,,AtlFast3: Fast Simulation in ATLAS for LHC Run 3 and beyond,"The presentation discusses AtlFast3, a fast simulation tool for the ATLAS experiment, incorporating machine learning techniques to enhance MC event simulation efficiency.",https://indico.cern.ch/event/1330797/contributions/5796510/,ATLAS,"['fast simulation', 'ATLAS', 'machine learning', 'Generative Adversarial Networks']",2,Poster,0.6,[]
2024-03-11,12:15:00,,FATRAS integration for ATLAS fast simulation at HL-LHC,The integration of FATRAS into the ATLAS fast simulation pipeline aims to improve efficiency and precision in simulating particle interactions for the HL-LHC.,https://indico.cern.ch/event/1330797/contributions/5796509/,ATLAS,"['FATRAS', 'fast simulation', 'HL-LHC', 'ATLAS', 'computational resources']",1,Poster,0.7,[]
2024-03-11,12:15:00,,"Athena MPI: A Multi-Node Version of ATLAS's Athena Framework, Using Message Passing Interface",The presentation discusses a multi-node version of the ATLAS Athena framework using MPI to enhance data processing for the High Luminosity LHC.,https://indico.cern.ch/event/1330797/contributions/5796507/,ATLAS,"['High Luminosity LHC', 'ATLAS', 'Athena', 'MPI', 'High Performance Computing']",1,Poster,0.4,[]
2024-03-11,12:15:00,,interTwin - an Interdisciplinary Digital Twin Engine for Science,"interTwin leverages digital twins and AI for physics and environmental modeling, particularly in distributed training and hyperparameter optimization.",https://indico.cern.ch/event/1330797/contributions/5792182/,CERN,"['Digital Twins', 'AI', 'Distributed Training', 'Hyperparameter Optimization', 'Physics', 'Cloud Computing']",2,Poster,0.6,"['Digital Twin Engine', 'itwinai', 'HDFML cluster', 'RayTune', 'MLFlow']"
2024-03-11,12:15:00,,Interface to Unity for High Energy Physics detector visualization,"The abstract discusses creating an automated interface to visualize high energy physics detectors in Unity, improving detector design and analysis.",https://indico.cern.ch/event/1330797/contributions/5796835/,,"['detector visualization', 'Unity', '3D models', 'HEP software', 'GDML', 'Geant4']",1,Poster,0.5,[]
2024-03-11,12:15:00,,Web based HXMT data analysis platform,"The presentation discusses a web-based data analysis platform for the HXMT satellite, enabling interactive analysis of X-ray observational data through a user-friendly interface.",https://indico.cern.ch/event/1330797/contributions/5796834/,,"['HXMT', 'X-ray telescope', 'data analysis', 'web technology', 'JupyterLab']",1,Poster,0.4,[]
2024-03-11,12:15:00,,Visualizing BESIII Events with Unity,"This study uses Unity to visualize BESIII events in 3D, aiding in understanding detector performance and enhancing educational outreach.",https://indico.cern.ch/event/1330797/contributions/5796833/,BESIII,"['visualization', 'BESIII', '3D modeling', 'event display', 'offline data processing']",1,Poster,0.4,[]
2024-03-11,12:15:00,,Introduction of dynamic job matching optimization for Grid middleware using Site Sonar infrastructure monitoring,The paper presents a method for dynamic job matching optimization in Grid middleware using Site Sonar for better resource allocation and flexibility.,https://indico.cern.ch/event/1330797/contributions/5796491/,,"['Grid middleware', 'job matching', 'infrastructure monitoring', 'resource allocation']",1,Poster,0.6,[]
2024-03-12,06:15:00,Theatre,Sustainable computing and the MLPerf project,Sustainable computing and the MLPerf project.,https://indico.cern.ch/event/1330797/contributions/5776139/,,"['sustainable computing', 'MLPerf', 'machine learning']",1,Plenary,0.6,[]
2024-03-14,05:30:00,Theatre,"Interfaces, discovery, and intelligence in Digital Earth Observation","Interfaces, discovery, and intelligence in Digital Earth Observation",https://indico.cern.ch/event/1330797/contributions/5776110/,,"['Digital Earth Observation', 'interfaces', 'intelligence']",1,Plenary,0.8,[]
2024-03-12,07:30:00,,The MadNIS Reloaded,The presentation discusses enhancements in numerical phase-space integration using machine learning techniques for improved efficiency and accuracy in LHC predictions.,https://indico.cern.ch/event/1330797/contributions/5812805/,LHC,"['machine learning', 'numerical integration', 'phase-space', 'LHC processes', 'importance sampling']",2,Oral,0.7,[]
2024-03-14,11:50:00,,Two-loop five-points QCD amplitudes in full colour,"The talk focuses on the calculation of five-point scattering amplitudes in massless QCD, discussing methodology and results relevant to hadron colliders.",https://indico.cern.ch/event/1330797/contributions/5814773/,,"['QCD', 'scattering amplitudes', 'phenomenology', 'hadron colliders']",1,Oral,0.8,[]
2024-03-14,11:30:00,Lecture Hall 1,3-loop Feynman integrals in the Euclidean or physical kinematical region,"The work focuses on numerical methods for evaluating 3-loop Feynman integrals, utilizing extrapolation techniques and integrative analysis for complex integrals.",https://indico.cern.ch/event/1330797/contributions/5792184/,,"['Feynman integrals', 'numerical analysis', 'extrapolation', 'integrative techniques']",1,Oral,0.7,[]
2024-03-14,14:10:00,Theatre,Real-time track reconstruction with FPGAs in the LHCb Scintillating Fibre Tracker beyond Run 3,"The presentation discusses a new FPGA-based system for real-time track reconstruction in LHCb, focusing on improving performance for long-lived particle detection.",https://indico.cern.ch/event/1330797/contributions/5796610/,LHCb,"['FPGA', 'track reconstruction', 'long-lived particles', 'distributed systems', 'LHC']",2,Oral,0.6,[]
2024-03-14,13:10:00,Theatre,ATLAS TDAQ Phase-2,The ATLAS TDAQ upgrade aims to handle increased data rates and pileup for the High Luminosity LHC with advanced trigger and data acquisition systems.,https://indico.cern.ch/event/1330797/contributions/5796582/,ATLAS,"['TDAQ', 'High Luminosity LHC', 'trigger', 'data acquisition', 'event filter', 'FPGA', 'pileup']",1,Oral,0.7,[]
2024-03-14,11:10:00,Theatre,Pinpoint resource allocation for GPU batch applications,The presentation discusses optimizing GPU resource allocation for machine learning analysis in high energy physics to improve throughput and energy efficiency.,https://indico.cern.ch/event/1330797/contributions/5796656/,,"['GPU', 'Machine Learning', 'High Energy Physics', 'Resource Allocation', 'Energy Efficiency']",2,Oral,0.7,[]
2024-03-14,10:50:00,Theatre,Fully containerised approach for the HPC cluster at FAIR,"The presentation outlines a containerized HPC system for the FAIR accelerator, emphasizing flexibility and scalability for diverse user workflows.",https://indico.cern.ch/event/1330797/contributions/5796644/,,"['HPC', 'containerization', 'FAIR', 'GSI', 'Spack', 'CVMFS']",1,Oral,0.6,[]
2024-03-14,10:30:00,Theatre,ACTS as a Service,"The presentation discusses a GNN-based track-finding algorithm for HL-LHC, its deployment challenges, and a tracking-as-a-service prototype within ACTS.",https://indico.cern.ch/event/1330797/contributions/5796611/,,"['Graph Neural Networks', 'track finding', 'HL-LHC', 'ACTS', 'cloud computing']",2,Oral,0.7,[]
2024-03-13,11:50:00,Theatre,Key4hep,"Key4hep provides advanced software tools for simulation and analysis of detector performance for future Higgs factories, integrating machine learning techniques.",https://indico.cern.ch/event/1330797/contributions/5796577/,,"['simulation', 'machine learning', 'detector design', 'Higgs factories', 'performance optimization']",2,Oral,0.7,[]
2024-03-13,11:30:00,Theatre,Bridging Worlds: Achieving Language Interoperability between Julia and Python in Scientific Computing,"The talk discusses achieving interoperability between Julia and Python in scientific computing, focusing on Awkward Array data structures and performance enhancements.",https://indico.cern.ch/event/1330797/contributions/5796592/,,"['Julia', 'Python', 'interoperability', 'scientific computing', 'data analysis']",1,Oral,0.4,[]
2024-03-13,11:10:00,Theatre,A Mechanism for Asynchronous Offloading in the Multithreaded Gaudi Event Processing Framework,The abstract discusses a prototype enhancement to the Gaudi framework for better CPU and GPU resource management in High Energy Physics data processing.,https://indico.cern.ch/event/1330797/contributions/5796574/,ATLAS and LHCb,"['High Performance Computing', 'Gaudi', 'GPU', 'CPU', 'asynchronous processing']",1,Oral,0.6,[]
2024-03-13,10:50:00,Theatre,Optimizing the CMS Offline Software Infrastrucure for Run 3,"This presentation discusses enhancements to the CMSSW framework for the CMS detector, focusing on optimization techniques and infrastructure improvements for Run 3.",https://indico.cern.ch/event/1330797/contributions/5796567/,CMS,"['CMSSW', 'software optimization', 'data processing', 'CERN', 'Run 3']",1,Oral,0.7,[]
2024-03-13,10:30:00,Theatre,Evaluating Application Characteristics for GPU Portability Layer Selection,The presentation discusses GPU portability layers and their impact on application performance in high energy physics computing.,https://indico.cern.ch/event/1330797/contributions/5796506/,"CMS, DUNE, ATLAS","['GPU', 'portability layers', 'HPC', 'application performance', 'high energy physics']",1,Oral,0.4,[]
2024-03-12,08:30:00,Theatre,New developments and applications of a Deep-learning-based Full Event Interpretation (DFEI) in proton-proton collisions,"This work presents a deep-learning approach for interpreting events in proton-proton collisions, focusing on heavy-hadron decay identification and background suppression.",https://indico.cern.ch/event/1330797/contributions/5796657/,LHCb,"['Deep Learning', 'Event Interpretation', 'Heavy-Hadron Decays', 'Graph Neural Networks', 'Background Suppression']",2,Oral,0.6,[]
2024-03-12,08:10:00,Theatre,Improving Computational Performance of a GNN Track Reconstruction Pipeline for ATLAS,"The study presents a deep learning approach to improve track reconstruction in the ATLAS detector, focusing on computational performance and physics outcomes.",https://indico.cern.ch/event/1330797/contributions/5796654/,ATLAS,"['track reconstruction', 'deep learning', 'GNN', 'computational performance', 'HL-LHC']",2,Oral,0.7,"['GNN4ITk', 'geometric deep learning']"
2024-03-12,07:50:00,Theatre,Accelerating Machine Learning Inference on GPUs with SYCL using SOFIE,"The abstract discusses SOFIE, a tool that generates optimized C++ inference code for machine learning models, enhancing GPU performance with SYCL support.",https://indico.cern.ch/event/1330797/contributions/5796633/,,"['Machine Learning', 'GPU', 'SOFIE', 'SYCL', 'C++', 'High Energy Physics']",2,Oral,0.6,[]
2024-03-12,07:30:00,Theatre,Optimizing ANN-Based Triggering for BSM events with Knowledge Distillation,This work explores optimizing ANN-based triggering for BSM events using Knowledge Distillation to enhance data processing efficiency at the LHC.,https://indico.cern.ch/event/1330797/contributions/5796612/,LHC,"['Machine Learning', 'Artificial Neural Networks', 'Knowledge Distillation', 'BSM Events', 'Data Processing']",3,Oral,0.9,[]
2024-03-11,13:50:00,Theatre,HPC Friendly HEP data model and RNTuple in HEP-CCE,"The presentation discusses HPC-friendly data models for HEP experiments, focusing on efficient storage formats and the ROOT::RNTuple subsystem.",https://indico.cern.ch/event/1330797/contributions/5796609/,,"['HPC', 'data models', 'ROOT', 'RNTuple', 'HEP', 'data storage']",2,Oral,0.6,[]
2024-03-11,13:30:00,Theatre,Seamless transition from TTree to RNTuple analysis with RDataFrame,"The presentation discusses the integration of RNTuple and RDataFrame for improved data analysis at the LHC, focusing on performance and workflow efficiency.",https://indico.cern.ch/event/1330797/contributions/5796495/,,"['RNTuple', 'RDataFrame', 'ROOT', 'data analysis', 'distributed computing']",3,Oral,0.9,[]
2024-03-11,13:10:00,Theatre,RNTupleInspector: A storage information utility for RNTuple,"The RNTupleInspector utility aids in the integration and monitoring of the new RNTuple I/O subsystem in ROOT, addressing data storage patterns and usage.",https://indico.cern.ch/event/1330797/contributions/5796494/,,"['RNTuple', 'ROOT', 'data storage', 'monitoring tool', 'integration']",2,Oral,0.6,[]
2024-03-11,12:50:00,Theatre,Persistifying the complex Event Data Model of the ATLAS Experiment in RNTuple,"The presentation covers the transition of ATLAS from ROOT TTree to RNTuple for event data storage, focusing on the complexities of the Event Data Model and performance improvements.",https://indico.cern.ch/event/1330797/contributions/5796492/,ATLAS,"['RNTuple', 'Event Data Model', 'I/O subsystem', 'data storage', 'performance', 'ATLAS']",1,Oral,0.6,"['persistify', 'transient processing', 'T/P separation']"
2024-03-14,13:50:00,Lecture Hall 2,dilax: Differentiable Binned Likelihoods in JAX,"dilax is a software package for statistical inference using differentiable binned likelihoods, focusing on performance and object-oriented model building with JAX.",https://indico.cern.ch/event/1330797/contributions/5796856/,,"['differentiable programming', 'likelihood functions', 'statistical inference', 'JAX', 'GPU computing']",3,Oral,0.85,[]
2024-03-14,13:30:00,Lecture Hall 2,The SciDAC QuantOM Framework: A Composable Workflow,The QuantOM project analyzes DIS data using a composable workflow incorporating deep learning techniques for optimization.,https://indico.cern.ch/event/1330797/contributions/5796866/,"Jefferson Lab, Electron Ion Collider","['Deep Inelastic Scattering', 'composable workflow', 'deep learning', 'Generative Adversarial Networks', 'Reinforcement Learning']",1,Oral,0.4,[]
2024-03-14,13:10:00,Lecture Hall 2,"AI-based Data Popularity, Placement Optimization for a Novel Multi-tiered Storage System at BNL/SDCC Facility",The work discusses an AI/ML model for optimizing data placement in a multi-tiered storage system to enhance data management in nuclear and high energy physics.,https://indico.cern.ch/event/1330797/contributions/5796832/,,"['AI', 'machine learning', 'data optimization', 'storage system', 'data management']",2,Oral,0.6,[]
2024-03-14,12:50:00,Lecture Hall 2,Implementing an emissions model for dual phase xenon TPCs with probabilistic programming,"This work discusses a probabilistic programming approach to emission models for dual phase xenon TPCs, focusing on challenges and applications for energy reconstruction.",https://indico.cern.ch/event/1330797/contributions/5796875/,"LZ, XENONnT","['probabilistic programming', 'emissions model', 'liquid xenon', 'energy reconstruction']",1,Oral,0.4,[]
2024-03-14,11:50:00,Lecture Hall 2,From Amsterdam to ACAT 2024: The Evolution and Convergence of Declarative Analysis Language Tools and Imperative Analysis Tools,"The presentation discusses the evolution of Declarative Analysis Languages in high-energy physics and their convergence with imperative analysis tools, highlighting recent developments and challenges.",https://indico.cern.ch/event/1330797/contributions/5796855/,,"['Declarative Analysis Languages', 'high-energy physics', 'analysis tools', 'data formats', 'imperative code']",2,Oral,0.7,[]
2024-03-14,11:30:00,Lecture Hall 2,Consistent multi-differential histogramming and summary statistics with YODA2,"The talk introduces the redesigned YODA library for advanced statistical analysis, focusing on multi-dimensional histogramming and its applications in collider physics.",https://indico.cern.ch/event/1330797/contributions/5796892/,,"['histogramming', 'statistical analysis', 'collider physics', 'C++', 'data-model comparison']",1,Oral,0.4,[]
2024-03-14,11:10:00,Lecture Hall 2,Common Analysis Tools in CMS,"The CMS experiment's Common Analysis Tools group focuses on developing tools for analysis, data processing, and statistical interpretation.",https://indico.cern.ch/event/1330797/contributions/5796853/,CMS,"['analysis tools', 'data processing', 'statistical interpretation', 'data preservation']",2,Oral,0.7,[]
2024-03-14,10:50:00,Lecture Hall 2,Deep Learning-Based C14 Pile-Up Identification in the JUNO Experiment,"The study applies deep learning techniques to identify C14 pile-up events in the JUNO experiment, addressing challenges in measuring neutrino mass ordering.",https://indico.cern.ch/event/1330797/contributions/5796830/,JUNO,"['Deep Learning', 'C14 pile-up', 'Neutrino Mass Ordering', 'Energy Resolution']",1,Oral,0.7,[]
2024-03-14,10:30:00,Lecture Hall 2,Offline filter of data with abnormal high voltage at BESIII drift chamber,The talk discusses an offline filter algorithm to remove events with abnormal high voltages in the BESIII drift chamber to ensure data quality.,https://indico.cern.ch/event/1330797/contributions/5796860/,BESIII,"['data quality', 'event filtering', 'high voltage', 'drift chamber', 'BESIII']",1,Oral,0.6,[]
2024-03-13,13:50:00,Lecture Hall 2,An empirical performance-portability evaluation for Lorentz Vectors computations via SYCL,"The presentation discusses GenVectorX, a SYCL-based tool for performance-portable computations in HEP, emphasizing its efficiency across various architectures.",https://indico.cern.ch/event/1330797/contributions/5796879/,,"['SYCL', 'GenVector', 'ROOT', 'performance portability', 'HEP', 'multi-platform']",2,Oral,0.6,[]
2024-03-13,13:30:00,Lecture Hall 2,To be or not to be Equivariant?,"The study investigates the impact of equivariance on machine learning models in particle physics, focusing on the performance of Lorentz-equivariant architectures compared to non-equivariant ones.",https://indico.cern.ch/event/1330797/contributions/5796873/,,"['equivariance', 'machine learning', 'particle physics', 'Lorentz group', 'PELICAN']",2,Oral,0.6,[]
2024-03-13,13:10:00,Lecture Hall 2,Fast and Robust ML for uncovering BSM physics,The presentation discusses fast and robust ML models for detecting Beyond Standard Model physics using knowledge distillation and multi-background representation learning.,https://indico.cern.ch/event/1330797/contributions/5796867/,LHC,"['Machine Learning', 'Beyond Standard Model', 'Knowledge Distillation', 'Data Processing', 'LHC']",3,Oral,0.9,[]
2024-03-13,12:50:00,Lecture Hall 2,The Neural Network First-Level Hardware Track Trigger of the Belle II Experiment,The talk covers the neural network-based first-level hardware track trigger used in the Belle II experiment for identifying track candidates and suppressing background noise.,https://indico.cern.ch/event/1330797/contributions/5796864/,Belle II,"['neural networks', 'track trigger', 'event identification', 'background suppression']",2,Oral,0.6,[]
2024-03-13,11:50:00,Lecture Hall 2,Generic representations of jets at detector-level with self-supervised learning,"The study explores self-supervised learning for jet representations, effectively combining features for classification and kinematics prediction using unlabeled collision data.",https://indico.cern.ch/event/1330797/contributions/5796845/,,"['self-supervised learning', 'jet classification', 'jet properties', 'machine learning', 'collider experiments']",2,Oral,0.7,[]
2024-03-13,11:30:00,Lecture Hall 2,Machine learning-based particle identification of atmospheric neutrinos in JUNO,This work presents a machine learning approach for identifying atmospheric neutrinos in the JUNO detector using PMT waveforms and neutron information.,https://indico.cern.ch/event/1330797/contributions/5796843/,JUNO,"['machine learning', 'neutrino identification', 'atmospheric neutrinos', 'liquid scintillator']",1,Oral,0.7,[]
2024-03-13,11:10:00,Lecture Hall 2,Boosting statistical anomaly detection via multiple test with NPLM,The presentation discusses enhancing statistical anomaly detection in collider experiments using multiple tests and the NPLM algorithm to improve sensitivity to rare anomalies.,https://indico.cern.ch/event/1330797/contributions/5796846/,,"['anomaly detection', 'machine learning', 'NPLM', 'signal-agnostic', 'collider experiments']",3,Oral,0.85,[]
2024-03-13,10:50:00,Lecture Hall 2,Reducing Systematic Differences between Data and Simulation with Generative Models,The study addresses the discrepancies between simulated and real data in high energy physics using Generative Adversarial Networks to improve deep learning applicability.,https://indico.cern.ch/event/1330797/contributions/5796872/,,"['Generative Adversarial Networks', 'Deep Learning', 'High Energy Physics', 'Data Simulation', 'Domain Shift']",2,Oral,0.7,[]
2024-03-13,10:30:00,Lecture Hall 2,A Deep Generative Model for Hadronization,"This work introduces a deep generative model for hadronization, leveraging neural networks and Generative Adversarial Networks to enhance simulation precision.",https://indico.cern.ch/event/1330797/contributions/5796837/,,"['hadronization', 'deep generative models', 'neural networks', 'Generative Adversarial Networks', 'event generator']",1,Oral,0.6,[]
2024-03-12,08:50:00,Lecture Hall 2,Denoising Graph Super-Resolution with Diffusion Models and Transformers for Improved Particle Reconstruction,This study introduces a diffusion model with a transformer-based network to enhance the resolution of calorimeter data for better particle reconstruction.,https://indico.cern.ch/event/1330797/contributions/5796862/,,"['particle reconstruction', 'super-resolution', 'calorimeter', 'diffusion models', 'transformers', 'graph representation']",2,Oral,0.7,[]
2024-03-12,08:30:00,Lecture Hall 2,Beyond Language: Foundation Models for Collider Physics Data,"The talk explores the application of foundation models in collider physics data, addressing challenges posed by continuous and discrete data types.",https://indico.cern.ch/event/1330797/contributions/5796854/,,"['foundation models', 'collider physics', 'data types', 'embedding schemes', 'physical biases']",2,Oral,0.6,[]
2024-03-12,08:10:00,Lecture Hall 2,Finetuning Foundation Models for Joint Analysis Optimization,"The work connects HEP analysis with modern machine learning, focusing on joint optimization techniques to improve performance in searches for heavy resonances.",https://indico.cern.ch/event/1330797/contributions/5796842/,,"['machine learning', 'HEP reconstruction', 'joint optimization', 'heavy resonances']",2,Oral,0.7,[]
2024-03-12,07:50:00,Lecture Hall 2,Leveraging Language Models for Particle Reconstruction,This work explores using language models to improve particle reconstruction by tokenizing detector signals and embedding them to enhance data representations.,https://indico.cern.ch/event/1330797/contributions/5796831/,,"['particle reconstruction', 'language models', 'data representation', 'high-energy physics']",2,Oral,0.7,[]
2024-03-12,07:30:00,Lecture Hall 2,Towards the construction of Foundational Models at the LHC,This work presents a method for pre-training foundation models on quark and gluon jets at the LHC to enhance jet tagging performance and reduce uncertainties.,https://indico.cern.ch/event/1330797/contributions/5796850/,LHC,"['foundation models', 'deep learning', 'jet tagging', 'quark jets', 'gluon jets']",2,Oral,0.7,"['R3SL', 'self-supervision', 'parton shower model uncertainties']"
2024-03-11,13:50:00,Lecture Hall 2,Track reconstruction for future colliders with quantum algorithms,"The presentation discusses using quantum algorithms for track reconstruction in future collider experiments, focusing on the Quantum Approximate Optimization Algorithm.",https://indico.cern.ch/event/1330797/contributions/5796878/,,"['quantum algorithms', 'track reconstruction', 'collider experiments', 'QAOA', 'HL-LHC']",1,Oral,0.6,[]
2024-03-11,13:30:00,Lecture Hall 2,Reconstructing Particle Tracks in One Go with a Recursive Graph Attention Network,"This work introduces a one-shot approach using Graph Attention Networks for particle track reconstruction, streamlining the process compared to traditional methods.",https://indico.cern.ch/event/1330797/contributions/5796838/,,"['track reconstruction', 'Graph Neural Networks', 'Graph Attention Networks', 'machine learning']",2,Oral,0.7,[]
2024-03-11,13:10:00,Lecture Hall 2,Reconstruction of atmospheric neutrinos and muons using Machine Learning-based methods in JUNO,"The talk discusses a machine learning method for reconstructing atmospheric neutrinos and muons in the JUNO experiment, highlighting its precision and potential applications.",https://indico.cern.ch/event/1330797/contributions/5796849/,JUNO,"['machine learning', 'neutrinos', 'reconstruction', 'JUNO', 'liquid scintillator']",1,Oral,0.7,[]
2024-03-11,12:50:00,Lecture Hall 2,Wire-Cell: A High Quality Automated LArTPC Reconstruction for Neutrino Experiments,"The presentation discusses the Wire-Cell software suite for high-quality automated reconstruction in LArTPC neutrino experiments, integrating machine learning with traditional algorithms.",https://indico.cern.ch/event/1330797/contributions/5796874/,MicroBooNE,"['LArTPC', 'neutrino physics', 'reconstruction', 'machine learning', 'signal processing']",1,Oral,0.7,[]
2024-03-11,11:50:00,Lecture Hall 2,Tracking and vertexing downstream the LHCb magnet at the first stage of the trigger.,"The Downstream algorithm reconstructs displaced vertices in real time using GPUs and Neural Networks, enhancing LHCb's potential to detect long-lived particles.",https://indico.cern.ch/event/1330797/contributions/5796870/,LHCb,"['displaced vertices', 'real-time reconstruction', 'Neural Networks', 'LHCb', 'long-lived particles', 'trigger']",3,Oral,0.9,[]
2024-03-11,11:30:00,Lecture Hall 2,High Pileup Particle Tracking with Learned Clustering,"This work explores the use of Graph Neural Networks for particle tracking in high-pileup environments, presenting results on track reconstruction and performance optimization.",https://indico.cern.ch/event/1330797/contributions/5796857/,,"['particle tracking', 'Graph Neural Networks', 'high pileup', 'machine learning', 'trackML']",3,Oral,0.85,[]
2024-03-11,11:10:00,Lecture Hall 2,"Leveraging Large-Scale Pretraining for Efficient Jet Classification: An Evaluation of Transfer Learning, Model Architectures, Dataset Scaling, and Domain Adaptation in Particle Physics","This study employs self-supervised learning for jet classification using unlabeled data, improving data-MC agreement and exploring various machine learning techniques.",https://indico.cern.ch/event/1330797/contributions/5796859/,CMS,"['machine learning', 'self-supervised learning', 'jet classification', 'contrastive learning', 'ParticleTransformer']",3,Oral,0.9,[]
2024-03-11,10:50:00,Lecture Hall 2,"Line Segment Tracking: Improving the Phase 2 CMS High Level Trigger Tracking with a Novel, Hardware-Agnostic Pattern Recognition Algorithm","A novel pattern recognition algorithm, Line Segment Tracking, is developed for efficient charged particle reconstruction in the CMS High Level Trigger, improving performance and parallelization.",https://indico.cern.ch/event/1330797/contributions/5796841/,CMS,"['pattern recognition', 'high level trigger', 'charged particle reconstruction', 'parallel computing', 'hardware agnostic']",2,Oral,0.7,"['Alpaka library', 'Line Segment Tracking']"
2024-03-11,10:30:00,Lecture Hall 2,Application of ACTS for gaseous tracking detectors,"The presentation discusses extending the ACTS software for gaseous tracking detectors, focusing on implementations for electron-positron collision experiments.",https://indico.cern.ch/event/1330797/contributions/5796851/,"ATLAS, sPHENIX, FASER, ALICE","['tracking software', 'ACTS', 'gaseous detectors', 'electron-positron collisions']",1,Oral,0.6,['uRWell-based detector']
2024-03-14,05:00:00,Theatre,Long-term high-volume data storage in ceramic,Not given,https://indico.cern.ch/event/1330797/contributions/5776099/,,"['data storage', 'ceramic']",1,Plenary,0.2,[]
2024-03-15,04:45:00,Theatre,Exascale infrastructures for Science,"Exascale infrastructures are crucial for advancing scientific research, particularly in high-performance computing and data analysis.",https://indico.cern.ch/event/1330797/contributions/5776138/,,"['Exascale', 'infrastructure', 'science', 'high-performance computing', 'data analysis']",1,Plenary,0.7,[]
2024-03-13,05:15:00,Theatre,Building Foundational Models for Environmental Modelling and Prediction,Building foundational models for environmental modelling and prediction.,https://indico.cern.ch/event/1330797/contributions/5778898/,,[],1,Plenary,0.2,[]
2024-03-14,08:30:00,Theatre,Differentiable Programming in HEP,Differentiable Programming in HEP,https://indico.cern.ch/event/1330797/contributions/5776133/,,"['Differentiable Programming', 'HEP', 'Machine Learning']",3,Plenary,0.9,[]
2024-03-12,05:15:00,Theatre,Astronomical foundation models & the Polymathic AI Initiative,Not given,https://indico.cern.ch/event/1330797/contributions/5776124/,,[],1,Plenary,0.3,[]
2024-03-11,06:10:00,Theatre,Recent advances in neuromorfic computing,Recent advances in neuromorphic computing.,https://indico.cern.ch/event/1330797/contributions/5776096/,,"['neuromorphic computing', 'computing', 'advances']",1,Plenary,0.2,[]
2024-03-15,06:15:00,Theatre,Mojo: A novel programming language for AI,"Mojo is a new programming language designed for AI applications, focusing on enhancing performance and usability.",https://indico.cern.ch/event/1330797/contributions/5776136/,,"['programming language', 'AI', 'performance', 'usability']",1,Plenary,0.7,[]
2024-03-14,08:00:00,Theatre,What will it take to do a HL-LHC analysis in 15'?,What will be required to perform an analysis for the High-Luminosity Large Hadron Collider in a brief timeframe.,https://indico.cern.ch/event/1330797/contributions/5776107/,,[],1,Plenary,0.3,[]
2024-03-13,05:45:00,Theatre,Digital Twins from Industry to Science,"Digital twins are a concept from industry that may be applied to scientific fields, but the specifics are not provided.",https://indico.cern.ch/event/1330797/contributions/5776106/,,[],1,Plenary,0.2,[]
2024-03-12,05:45:00,Theatre,AI and microelectronics for science,AI and microelectronics for science,https://indico.cern.ch/event/1330797/contributions/5776131/,,"['AI', 'microelectronics', 'science']",1,Plenary,0.3,[]
2024-03-15,05:15:00,Theatre,Intersection of machine learning and quantum physics,Intersection of machine learning and quantum physics.,https://indico.cern.ch/event/1330797/contributions/5776100/,,"['machine learning', 'quantum physics']",1,Plenary,0.3,[]
2024-03-12,08:50:00,Lecture Hall 1,Machine learning based surrogates for particle-resolved direct numerical simulation,"The study explores machine learning surrogates for particle-resolved direct numerical simulation in atmospheric physics, focusing on Fourier Neural Operators for efficiency.",https://indico.cern.ch/event/1330797/contributions/5792186/,,"['machine learning', 'surrogates', 'direct numerical simulation', 'Fourier Neural Operators']",1,Oral,0.3,[]
2024-03-12,08:10:00,Lecture Hall 1,Precision-Machine Learning for the Matrix Element Method,"A machine learning framework is developed to enhance the matrix element method for LHC data analysis, focusing on phase-space integration and jet combinatorics.",https://indico.cern.ch/event/1330797/contributions/5791225/,LHC,"['machine learning', 'matrix element method', 'phase-space integration', 'jet combinatorics', 'Bayesian networks']",2,Oral,0.7,"['INN', 'diffusion networks', 'transformer', 'bootstrapping']"
