Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-03-11,12:15:00,,Describe Data to get Science-Data-Ready Tooling: Awkward as a Target for Kaitai Struct YAML,The talk discusses converting custom data formats to Awkward Arrays using Kaitai Struct.,https://indico.cern.ch/event/1330797/contributions/5796564/,,"['Awkward Arrays', 'Kaitai Struct', 'data formats', 'Scikit-HEP', 'Python']",2,Poster,0.8,[]
2024-03-11,12:15:00,,AtlFast3: Fast Simulation in ATLAS for LHC Run 3 and beyond,AtlFast3 improves fast simulation for Run 3 in ATLAS using parametric and GAN methods.,https://indico.cern.ch/event/1330797/contributions/5796510/,ATLAS,"['Fast Simulation', 'ATLAS', 'Machine Learning', 'GANs']",2,Poster,0.8,[]
2024-03-11,12:15:00,,FATRAS integration for ATLAS fast simulation at HL-LHC,"Integration of FATRAS for efficient ATLAS fast simulation at HL-LHC, focusing on computation and precision.",https://indico.cern.ch/event/1330797/contributions/5796509/,ATLAS,"['FATRAS', 'fast simulation', 'ATLAS', 'HL-LHC', 'computing resources']",2,Poster,0.8,['ACTS-FATRAS']
2024-03-11,12:15:00,,"Athena MPI: A Multi-Node Version of ATLAS's Athena Framework, Using Message Passing Interface",A multi-node version of the ATLAS Athena framework using MPI to handle High Performance Computing resources for future data processing.,https://indico.cern.ch/event/1330797/contributions/5796507/,ATLAS,"['ATLAS', 'MPI', 'High Performance Computing', 'Athena Framework']",2,Poster,0.8,[]
2024-03-11,12:15:00,,interTwin - an Interdisciplinary Digital Twin Engine for Science,"The interTwin project develops a Digital Twin Engine for interdisciplinary scientific research, focusing on AI in physics and earth observation.",https://indico.cern.ch/event/1330797/contributions/5792182/,CERN,"['Digital Twin', 'AI', 'HPC', 'Distributed Training', 'Hyperparameter Optimization']",2,Poster,0.8,"['Digital Twin', 'itwinai', 'Foundation Models']"
2024-03-11,12:15:00,,Interface to Unity for High Energy Physics detector visualization,Automated interface to convert HEP detector descriptions to 3D models using Unity for visualization.,https://indico.cern.ch/event/1330797/contributions/5796835/,,"['detector visualization', 'Unity', '3D models', 'HEP software']",1,Poster,0.9,[]
2024-03-11,12:15:00,,Web based HXMT data analysis platform,A web-based platform for interactive analysis of HXMT satellite data using containers and JupyterLab.,https://indico.cern.ch/event/1330797/contributions/5796834/,,"['HXMT', 'X-ray astronomy', 'data analysis', 'web platform', 'JupyterLab']",1,Poster,0.9,[]
2024-03-11,12:15:00,,Visualizing BESIII Events with Unity,Utilizing Unity to visualize BESIII events in 3D for improved analysis and educational applications.,https://indico.cern.ch/event/1330797/contributions/5796833/,BESIII,"['Visualization', 'Unity', 'BESIII', 'Detector Design']",1,Poster,0.9,[]
2024-03-11,12:15:00,,Introduction of dynamic job matching optimization for Grid middleware using Site Sonar infrastructure monitoring,New method for dynamic job matching in Grid middleware using Site Sonar monitoring to enhance flexibility and resource allocation.,https://indico.cern.ch/event/1330797/contributions/5796491/,,"['Grid middleware', 'job matching', 'Site Sonar', 'infrastructure monitoring']",2,Poster,0.8,['Site Sonar']
2024-03-12,06:15:00,Theatre,Sustainable computing and the MLPerf project,Sustainable computing and the MLPerf project,https://indico.cern.ch/event/1330797/contributions/5776139/,,"['sustainable computing', 'MLPerf', 'computing']",1,Plenary,0.8,[]
2024-03-14,05:30:00,Theatre,"Interfaces, discovery, and intelligence in Digital Earth Observation","Interfaces, discovery, and intelligence in Digital Earth Observation",https://indico.cern.ch/event/1330797/contributions/5776110/,,"['Digital Earth Observation', 'Interfaces', 'Discovery', 'Intelligence']",1,Plenary,0.8,[]
2024-03-12,07:30:00,,The MadNIS Reloaded,Combines machine learning and normalizing flows to improve numerical integration for LHC predictions.,https://indico.cern.ch/event/1330797/contributions/5812805/,,"['machine learning', 'importance sampling', 'numerical integration', 'LHC']",2,Oral,0.8,"['normalizing flow', 'multi-channel weights', 'VEGAS initialization']"
2024-03-14,11:50:00,,Two-loop five-points QCD amplitudes in full colour,Discusses methods for computing two-loop five-point scattering amplitudes in massless QCD beyond leading-color approximation.,https://indico.cern.ch/event/1330797/contributions/5814773/,,"['QCD', 'scattering amplitudes', 'theoretical physics', 'phenomenology']",1,Oral,0.9,"['two-loop five-point amplitudes', 'leading-color approximation']"
2024-03-14,11:30:00,Lecture Hall 1,3-loop Feynman integrals in the Euclidean or physical kinematical region,Analysis of 3-loop Feynman integrals using numerical extrapolation and integration techniques.,https://indico.cern.ch/event/1330797/contributions/5792184/,,"['Feynman integrals', 'numerical extrapolation', 'adaptive integration']",1,Oral,0.9,[]
2024-03-14,14:10:00,Theatre,Real-time track reconstruction with FPGAs in the LHCb Scintillating Fibre Tracker beyond Run 3,Discusses FPGA-based real-time track reconstruction for LHCb's Scintillating Fibre Tracker beyond Run 3.,https://indico.cern.ch/event/1330797/contributions/5796610/,LHCb,"['FPGAs', 'real-time tracking', 'LHCb', 'Scintillating Fibre Tracker', 'Run 4', 'Run 5']",2,Oral,0.8,[]
2024-03-14,13:10:00,Theatre,ATLAS TDAQ Phase-2,"Progress on the design, technology, and construction of the ATLAS TDAQ system for the High Luminosity LHC.",https://indico.cern.ch/event/1330797/contributions/5796582/,ATLAS,"['TDAQ', 'High Luminosity LHC', 'trigger system', 'data acquisition', 'pileup', 'FPGAs']",2,Oral,0.7,[]
2024-03-14,11:10:00,Theatre,Pinpoint resource allocation for GPU batch applications,Study of Nvidia's MPS for efficient GPU resource allocation in ML applications for HEP at KIT.,https://indico.cern.ch/event/1330797/contributions/5796656/,,"['Machine Learning', 'GPU', 'Resource Allocation', 'High Energy Physics', 'Nvidia MPS']",2,Oral,0.8,[]
2024-03-14,10:50:00,Theatre,Fully containerised approach for the HPC cluster at FAIR,Discusses a containerized approach for HPC at FAIR to support diverse nuclear and atomic physics experiments.,https://indico.cern.ch/event/1330797/contributions/5796644/,FAIR,"['HPC', 'containers', 'FAIR', 'Spack', 'CVMFS']",2,Oral,0.8,[]
2024-03-14,10:30:00,Theatre,ACTS as a Service,The abstract discusses a GNN-based track-finding algorithm as a service within ACTS for HL-LHC environments.,https://indico.cern.ch/event/1330797/contributions/5796611/,,"['GNN', 'track finding', 'ACTS', 'GPU', 'cloud computing']",2,Oral,0.8,[]
2024-03-13,11:50:00,Theatre,Key4hep,Exploration of Key4hep software for simulation and analysis in future Higgs factory detectors.,https://indico.cern.ch/event/1330797/contributions/5796577/,,"['Key4hep', 'detector simulation', 'machine learning', 'Higgs factory']",2,Oral,0.8,[]
2024-03-13,11:30:00,Theatre,Bridging Worlds: Achieving Language Interoperability between Julia and Python in Scientific Computing,Explores language interoperability between Julia and Python using Awkward Array for HEP data analysis.,https://indico.cern.ch/event/1330797/contributions/5796592/,,"['Julia', 'Python', 'Awkward Array', 'interoperability', 'HEP data analysis']",2,Oral,0.8,[]
2024-03-13,11:10:00,Theatre,A Mechanism for Asynchronous Offloading in the Multithreaded Gaudi Event Processing Framework,Prototype addition to the Gaudi scheduler for asynchronous GPU workload management using Boost Fibers.,https://indico.cern.ch/event/1330797/contributions/5796574/,ATLAS and LHCb,"['GPU', 'Gaudi', 'scheduling', 'asynchronous', 'Boost Fibers', 'CUDA']",2,Oral,0.8,[]
2024-03-13,10:50:00,Theatre,Optimizing the CMS Offline Software Infrastrucure for Run 3,Explores enhancements in the CMS software infrastructure for Run 3 with focus on compiler techniques and infrastructure optimization.,https://indico.cern.ch/event/1330797/contributions/5796567/,CMS,"['CMS', 'software infrastructure', 'compiler techniques', 'optimization', 'Run 3']",2,Oral,0.7,[]
2024-03-13,10:30:00,Theatre,Evaluating Application Characteristics for GPU Portability Layer Selection,"Study of GPU portability layers for HEP applications, analyzing characteristics for choosing the best technology.",https://indico.cern.ch/event/1330797/contributions/5796506/,,"['GPU', 'portability', 'HPC', 'CUDA', 'Kokkos', 'Alpaka', 'SYCL', 'OpenMP', 'CMS', 'DUNE', 'ATLAS']",2,Oral,0.7,"['patatrack', 'p2r']"
2024-03-12,08:30:00,Theatre,New developments and applications of a Deep-learning-based Full Event Interpretation (DFEI) in proton-proton collisions,Proposal of a Deep-learning based Full Event Interpretation for identifying heavy-hadron decay chains at LHCb.,https://indico.cern.ch/event/1330797/contributions/5796657/,LHCb,"['Deep Learning', 'Graph Neural Networks', 'Heavy-Hadron Decays', 'Background Suppression']",3,Oral,0.9,[]
2024-03-12,08:10:00,Theatre,Improving Computational Performance of a GNN Track Reconstruction Pipeline for ATLAS,Optimization of GNN track reconstruction for ATLAS using deep learning to improve computational performance.,https://indico.cern.ch/event/1330797/contributions/5796654/,ATLAS,"['GNN', 'Track Reconstruction', 'Deep Learning', 'HL-LHC', 'GPU']",2,Oral,0.8,[]
2024-03-12,07:50:00,Theatre,Accelerating Machine Learning Inference on GPUs with SYCL using SOFIE,"SOFIE extends to generate SYCL code for ML inference on GPUs, improving speed with minimal dependencies.",https://indico.cern.ch/event/1330797/contributions/5796633/,CERN,"['Machine Learning', 'GPU', 'SYCL', 'SOFIE', 'ROOT']",3,Oral,0.9,[]
2024-03-12,07:30:00,Theatre,Optimizing ANN-Based Triggering for BSM events with Knowledge Distillation,Explores the use of knowledge distillation to optimize ANN-based triggers for efficient BSM event selection in LHC experiments.,https://indico.cern.ch/event/1330797/contributions/5796612/,LHC,"['Machine Learning', 'Artificial Neural Networks', 'Knowledge Distillation', 'Triggering', 'Beyond Standard Model', 'Autoencoders', 'FPGAs']",3,Oral,0.9,[]
2024-03-11,13:50:00,Theatre,HPC Friendly HEP data model and RNTuple in HEP-CCE,Exploration of HPC friendly data models and ROOT::RNTuple for future HEP experiments.,https://indico.cern.ch/event/1330797/contributions/5796609/,,"['HPC', 'data models', 'ROOT::RNTuple', 'HEP-CCE', 'GPU']",2,Oral,0.7,"['HEP-CCE', 'RNTuple']"
2024-03-11,13:30:00,Theatre,Seamless transition from TTree to RNTuple analysis with RDataFrame,Discusses integration of RNTuple with RDataFrame for improved performance in ROOT I/O subsystem.,https://indico.cern.ch/event/1330797/contributions/5796495/,LHC,"['RNTuple', 'RDataFrame', 'ROOT', 'distributed computing', 'analysis techniques']",3,Oral,0.9,[]
2024-03-11,13:10:00,Theatre,RNTupleInspector: A storage information utility for RNTuple,"RNTupleInspector aids integration of RNTuple by providing storage information, aiding developers with ROOT's new I/O subsystem.",https://indico.cern.ch/event/1330797/contributions/5796494/,,"['RNTuple', 'ROOT', 'I/O subsystem', 'data storage', 'HL-LHC']",2,Oral,0.8,[]
2024-03-11,12:50:00,Theatre,Persistifying the complex Event Data Model of the ATLAS Experiment in RNTuple,The ATLAS experiment is transitioning from ROOT TTree to the new RNTuple format for storing event data.,https://indico.cern.ch/event/1330797/contributions/5796492/,ATLAS,"['RNTuple', 'ROOT', 'ATLAS', 'Event Data Model', 'Data Storage']",2,Oral,0.8,[]
2024-03-14,13:50:00,Lecture Hall 2,dilax: Differentiable Binned Likelihoods in JAX,dilax is a software package for statistical inference with differentiable binned likelihoods using JAX.,https://indico.cern.ch/event/1330797/contributions/5796856/,,"['dilax', 'differentiable programming', 'JAX', 'statistical inference', 'GPU']",3,Oral,0.9,[]
2024-03-14,13:30:00,Lecture Hall 2,The SciDAC QuantOM Framework: A Composable Workflow,The QuantOM project leverages deep learning for analyzing DIS data using a modular workflow.,https://indico.cern.ch/event/1330797/contributions/5796866/,,"['Quantum Chromodynamics', 'Deep Inelastic Scattering', 'Composable Workflow', 'Deep Learning']",1,Oral,0.9,[]
2024-03-14,13:10:00,Lecture Hall 2,"AI-based Data Popularity, Placement Optimization for a Novel Multi-tiered Storage System at BNL/SDCC Facility",AI/ML methods optimize data placement in a multi-tiered storage system for efficient analysis at BNL/SDCC.,https://indico.cern.ch/event/1330797/contributions/5796832/,,"['AI', 'ML', 'Data Management', 'Storage Optimization']",2,Oral,0.8,['BNL/SDCC Facility']
2024-03-14,12:50:00,Lecture Hall 2,Implementing an emissions model for dual phase xenon TPCs with probabilistic programming,Challenges and applications of implementing emissions models for xenon TPCs using probabilistic programming.,https://indico.cern.ch/event/1330797/contributions/5796875/,,"['emissions model', 'xenon TPC', 'probabilistic programming', 'energy reconstruction']",1,Oral,0.9,[]
2024-03-14,11:50:00,Lecture Hall 2,From Amsterdam to ACAT 2024: The Evolution and Convergence of Declarative Analysis Language Tools and Imperative Analysis Tools,Discussion on the evolution of declarative analysis languages in high-energy physics.,https://indico.cern.ch/event/1330797/contributions/5796855/,,"['Declarative Analysis Languages', 'Data Formats', 'RDF', 'func_adl', 'Imperative Code']",3,Oral,0.9,[]
2024-03-14,11:30:00,Lecture Hall 2,Consistent multi-differential histogramming and summary statistics with YODA2,Redesign of the YODA library for generalised multi-dimensional histogramming in statistical analysis.,https://indico.cern.ch/event/1330797/contributions/5796892/,,"['YODA', 'histogramming', 'statistical analysis', 'C++ metaprogramming', 'Rivet', 'Contur']",2,Oral,0.8,[]
2024-03-14,11:10:00,Lecture Hall 2,Common Analysis Tools in CMS,Overview of the CMS Common Analysis Tools group and its developments for data processing and analysis workflow management.,https://indico.cern.ch/event/1330797/contributions/5796853/,CMS,"['CMS', 'analysis tools', 'data processing', 'workflow management', 'data preservation']",2,Oral,0.8,[]
2024-03-14,10:50:00,Lecture Hall 2,Deep Learning-Based C14 Pile-Up Identification in the JUNO Experiment,"Deep learning models are used to identify C14 pile-up events in the JUNO experiment, crucial for measuring neutrino mass ordering.",https://indico.cern.ch/event/1330797/contributions/5796830/,JUNO,"['deep learning', 'C14 pile-up', 'neutrino physics', 'transformer models']",1,Oral,0.9,[]
2024-03-14,10:30:00,Lecture Hall 2,Offline filter of data with abnormal high voltage at BESIII drift chamber,An offline filter algorithm was developed to remove events with abnormal high voltages in the BESIII drift chamber.,https://indico.cern.ch/event/1330797/contributions/5796860/,BESIII,"['offline filter', 'high voltage', 'drift chamber', 'data quality']",1,Oral,0.9,[]
2024-03-13,13:50:00,Lecture Hall 2,An empirical performance-portability evaluation for Lorentz Vectors computations via SYCL,Evaluation of Lorentz Vectors computations using SYCL for performance portability across GPU architectures.,https://indico.cern.ch/event/1330797/contributions/5796879/,,"['SYCL', 'GenVectorX', 'ROOT', 'GPU', 'performance-portability']",2,Oral,0.7,['GenVectorX']
2024-03-13,13:30:00,Lecture Hall 2,To be or not to be Equivariant?,Study on the effects of equivariance on neural network performance in particle physics using the PELICAN model.,https://indico.cern.ch/event/1330797/contributions/5796873/,,"['Equivariant Models', 'Lorentz Group', 'Machine Learning', 'Particle Physics', 'Neural Networks']",3,Oral,0.9,[]
2024-03-13,13:10:00,Lecture Hall 2,Fast and Robust ML for uncovering BSM physics,"Explores ML techniques for fast BSM discovery at the LHC, using knowledge distillation and robust representation learning.",https://indico.cern.ch/event/1330797/contributions/5796867/,LHC,"['Machine Learning', 'BSM Physics', 'Knowledge Distillation', 'Out-of-Distribution Detection']",3,Oral,0.9,[]
2024-03-13,12:50:00,Lecture Hall 2,The Neural Network First-Level Hardware Track Trigger of the Belle II Experiment,The abstract discusses using neural networks for the L1 hardware track trigger in the Belle II experiment.,https://indico.cern.ch/event/1330797/contributions/5796864/,Belle II,"['Neural Networks', 'Hardware Trigger', 'Track Trigger', 'Belle II']",2,Oral,0.8,[]
2024-03-13,11:50:00,Lecture Hall 2,Generic representations of jets at detector-level with self-supervised learning,Explores self-supervised learning for generic jet feature extraction at detector-level using collision data.,https://indico.cern.ch/event/1330797/contributions/5796845/,,"['self-supervised learning', 'jet classification', 'collision data', 'foundation model']",2,Oral,0.8,[]
2024-03-13,11:30:00,Lecture Hall 2,Machine learning-based particle identification of atmospheric neutrinos in JUNO,Machine learning is used for particle identification of atmospheric neutrinos in JUNO.,https://indico.cern.ch/event/1330797/contributions/5796843/,JUNO,"['Machine Learning', 'Neutrino Physics', 'Particle Identification']",2,Oral,0.7,[]
2024-03-13,11:10:00,Lecture Hall 2,Boosting statistical anomaly detection via multiple test with NPLM,AI boosts anomaly detection using NPLM for improved sensitivity to rare signals in collider experiments.,https://indico.cern.ch/event/1330797/contributions/5796846/,,"['AI', 'anomaly detection', 'NPLM', 'kernel methods', 'machine learning']",2,Oral,0.8,['NPLM']
2024-03-13,10:50:00,Lecture Hall 2,Reducing Systematic Differences between Data and Simulation with Generative Models,Research on using GANs to reduce domain shift between simulated and real data in LArTPC particle detectors.,https://indico.cern.ch/event/1330797/contributions/5796872/,,"['Deep Learning', 'Generative Adversarial Networks', 'LArTPC', 'HEP', 'Simulation', 'Domain Shift']",2,Oral,0.8,[]
2024-03-13,10:30:00,Lecture Hall 2,A Deep Generative Model for Hadronization,Using deep generative models to improve hadronization precision in particle physics simulations.,https://indico.cern.ch/event/1330797/contributions/5796837/,,"['Deep Generative Models', 'Hadronization', 'Neural Networks', 'GANs', 'Herwig']",3,Oral,0.9,[]
2024-03-12,08:50:00,Lecture Hall 2,Denoising Graph Super-Resolution with Diffusion Models and Transformers for Improved Particle Reconstruction,A diffusion model using transformers is proposed for graph super-resolution to improve calorimeter data resolution and reduce noise.,https://indico.cern.ch/event/1330797/contributions/5796862/,,"['super-resolution', 'graph representation', 'transformers', 'diffusion models', 'particle reconstruction']",2,Oral,0.8,[]
2024-03-12,08:30:00,Lecture Hall 2,Beyond Language: Foundation Models for Collider Physics Data,"Explores the use of foundation models for high energy physics data, focusing on embedding schemes with physical biases.",https://indico.cern.ch/event/1330797/contributions/5796854/,,"['foundation models', 'collider physics', 'embedding schemes', 'high energy physics']",3,Oral,0.9,[]
2024-03-12,08:10:00,Lecture Hall 2,Finetuning Foundation Models for Joint Analysis Optimization,Connects HEP analysis with ML workflows for optimizing searches of heavy resonances decaying to four b-jets.,https://indico.cern.ch/event/1330797/contributions/5796842/,,"['Machine Learning', 'Optimization', 'HEP Analysis', 'Di-Higgs', 'b-jets']",3,Oral,0.9,[]
2024-03-12,07:50:00,Lecture Hall 2,Leveraging Language Models for Particle Reconstruction,Using language models to improve particle reconstruction by embedding detector readouts into latent spaces.,https://indico.cern.ch/event/1330797/contributions/5796831/,,"['language models', 'particle reconstruction', 'detector readouts']",2,Oral,0.8,[]
2024-03-12,07:30:00,Lecture Hall 2,Towards the construction of Foundational Models at the LHC,Discusses creating foundation models for quark and gluon jets at the LHC using a re-simulation strategy.,https://indico.cern.ch/event/1330797/contributions/5796850/,LHC,"['foundation models', 'deep learning', 'quark jets', 'gluon jets', 'LHC', 'uncertainties', 'jet tagging']",3,Oral,0.9,[]
2024-03-11,13:50:00,Lecture Hall 2,Track reconstruction for future colliders with quantum algorithms,"Exploration of quantum algorithms for track reconstruction at future colliders, focusing on QAOA for QUBO problems.",https://indico.cern.ch/event/1330797/contributions/5796878/,,"['Quantum Computing', 'Track Reconstruction', 'QAOA', 'Future Colliders']",1,Oral,0.9,[]
2024-03-11,13:30:00,Lecture Hall 2,Reconstructing Particle Tracks in One Go with a Recursive Graph Attention Network,"Explores a recursive Graph Attention Network for direct particle track reconstruction from hits, enhancing efficiency.",https://indico.cern.ch/event/1330797/contributions/5796838/,,"['Graph Neural Networks', 'Track Reconstruction', 'Particle Physics', 'Machine Learning']",2,Oral,0.8,[]
2024-03-11,13:10:00,Lecture Hall 2,Reconstruction of atmospheric neutrinos and muons using Machine Learning-based methods in JUNO,Presentation on machine learning-based methods for reconstructing atmospheric neutrinos and muons in JUNO.,https://indico.cern.ch/event/1330797/contributions/5796849/,JUNO,"['Machine Learning', 'Neutrino Physics', 'Reconstruction', 'JUNO']",1,Oral,0.8,[]
2024-03-11,12:50:00,Lecture Hall 2,Wire-Cell: A High Quality Automated LArTPC Reconstruction for Neutrino Experiments,The Wire-Cell software suite enables 3D reconstruction for LArTPC neutrino detectors using traditional and machine-learning algorithms.,https://indico.cern.ch/event/1330797/contributions/5796874/,DUNE,"['LArTPC', 'neutrino', 'reconstruction', 'Wire-Cell', 'machine learning']",1,Oral,0.9,[]
2024-03-11,11:50:00,Lecture Hall 2,Tracking and vertexing downstream the LHCb magnet at the first stage of the trigger.,A new GPU-based algorithm for real-time reconstruction of displaced vertices at LHCb's trigger level enhances long-lived particle detection.,https://indico.cern.ch/event/1330797/contributions/5796870/,LHCb,"['Tracking', 'Vertexing', 'Long-lived particles', 'Trigger', 'Neural Network', 'GPU', 'Allen framework']",3,Oral,0.9,['Allen framework']
2024-03-11,11:30:00,Lecture Hall 2,High Pileup Particle Tracking with Learned Clustering,Discusses improved tracking in high-pileup experiments using Graph Neural Networks and learned clustering.,https://indico.cern.ch/event/1330797/contributions/5796857/,High Luminosity Large Hadron Collider,"['Graph Neural Networks', 'Learned Clustering', 'High Pileup', 'Particle Tracking', 'Machine Learning']",2,Oral,0.8,"['object condensation approach', 'node filtering']"
2024-03-11,11:10:00,Lecture Hall 2,"Leveraging Large-Scale Pretraining for Efficient Jet Classification: An Evaluation of Transfer Learning, Model Architectures, Dataset Scaling, and Domain Adaptation in Particle Physics",Explores self-supervised learning to improve jet classification by leveraging large-scale unlabeled data and evaluating transfer learning techniques.,https://indico.cern.ch/event/1330797/contributions/5796859/,CMS,"['machine learning', 'jet classification', 'self-supervised learning', 'transfer learning', 'contrastive learning']",3,Oral,0.9,"['SimCLR', 'VICReg', 'ParticleTransformer']"
2024-03-11,10:50:00,Lecture Hall 2,"Line Segment Tracking: Improving the Phase 2 CMS High Level Trigger Tracking with a Novel, Hardware-Agnostic Pattern Recognition Algorithm","A novel, parallelizable, and hardware-agnostic pattern recognition algorithm enhances CMS HLT tracking for HL-LHC.",https://indico.cern.ch/event/1330797/contributions/5796841/,CMS,"['HLT', 'pattern recognition', 'LHC', 'CMS', 'parallelization', 'hardware agnostic']",2,Oral,0.8,['Alpaka library']
2024-03-11,10:30:00,Lecture Hall 2,Application of ACTS for gaseous tracking detectors,Progress in adapting ACTS for gaseous tracking systems like drift chambers for future collider experiments.,https://indico.cern.ch/event/1330797/contributions/5796851/,,"['ACTS', 'gaseous tracking detectors', 'tracking software', 'multi-threaded processing', 'open-source']",2,Oral,0.8,[]
2024-03-14,05:00:00,Theatre,Long-term high-volume data storage in ceramic,Long-term high-volume data storage in ceramic,https://indico.cern.ch/event/1330797/contributions/5776099/,,"['data storage', 'ceramic']",1,Plenary,0.8,[]
2024-03-15,04:45:00,Theatre,Exascale infrastructures for Science,Exascale infrastructures for Science,https://indico.cern.ch/event/1330797/contributions/5776138/,,"['Exascale', 'Infrastructure', 'Science']",2,Plenary,0.6,[]
2024-03-13,05:15:00,Theatre,Building Foundational Models for Environmental Modelling and Prediction,Building Foundational Models for Environmental Modelling and Prediction,https://indico.cern.ch/event/1330797/contributions/5778898/,,"['environmental modelling', 'prediction', 'foundational models']",1,Plenary,0.9,[]
2024-03-14,08:30:00,Theatre,Differentiable Programming in HEP,Differentiable Programming in HEP,https://indico.cern.ch/event/1330797/contributions/5776133/,,"['Differentiable Programming', 'HEP']",3,Plenary,0.9,[]
2024-03-12,05:15:00,Theatre,Astronomical foundation models & the Polymathic AI Initiative,Astronomical foundation models & the Polymathic AI Initiative,https://indico.cern.ch/event/1330797/contributions/5776124/,,"['AI', 'astronomy']",1,Plenary,0.7,[]
2024-03-11,06:10:00,Theatre,Recent advances in neuromorfic computing,Recent advances in neuromorfic computing,https://indico.cern.ch/event/1330797/contributions/5776096/,,['neuromorphic computing'],1,Plenary,0.9,[]
2024-03-15,06:15:00,Theatre,Mojo: A novel programming language for AI,Mojo: A novel programming language for AI,https://indico.cern.ch/event/1330797/contributions/5776136/,,"['programming language', 'AI']",1,Plenary,0.9,[]
2024-03-14,08:00:00,Theatre,What will it take to do a HL-LHC analysis in 15'?,What will it take to do a HL-LHC analysis in 15'?,https://indico.cern.ch/event/1330797/contributions/5776107/,,[],2,Plenary,0.5,[]
2024-03-13,05:45:00,Theatre,Digital Twins from Industry to Science,Digital Twins from Industry to Science,https://indico.cern.ch/event/1330797/contributions/5776106/,,"['Digital Twins', 'Industry', 'Science']",1,Plenary,0.5,[]
2024-03-12,05:45:00,Theatre,AI and microelectronics for science,AI and microelectronics for science,https://indico.cern.ch/event/1330797/contributions/5776131/,,"['AI', 'microelectronics']",2,Plenary,0.6,[]
2024-03-15,05:15:00,Theatre,Intersection of machine learning and quantum physics,Intersection of machine learning and quantum physics,https://indico.cern.ch/event/1330797/contributions/5776100/,,"['machine learning', 'quantum physics']",1,Plenary,0.8,[]
2024-03-12,08:50:00,Lecture Hall 1,Machine learning based surrogates for particle-resolved direct numerical simulation,Explores the use of Fourier Neural Operators to accelerate particle-resolved direct numerical simulations in atmospheric physics.,https://indico.cern.ch/event/1330797/contributions/5792186/,,"['Machine Learning', 'Numerical Simulation', 'Atmospheric Physics', 'Fourier Neural Operators']",1,Oral,0.9,"['Fourier Neural Operators', 'particle-resolved direct numerical simulation']"
2024-03-12,08:10:00,Lecture Hall 1,Precision-Machine Learning for the Matrix Element Method,"A machine learning framework for the matrix element method using INN, diffusion networks, and transformers for jet combinatorics.",https://indico.cern.ch/event/1330797/contributions/5791225/,,"['machine learning', 'matrix element method', 'Bayesian networks', 'phase-space integration']",3,Oral,0.9,[]
2024-03-13,11:30:00,Lecture Hall 1,Pepper – A Portable Parton-Level Event Generator for the High-Luminosity LHC,Discussion of a new framework for parton-level event generation using modern hardware for the LHC simulation.,https://indico.cern.ch/event/1330797/contributions/5791236/,LHC,"['parton-level', 'event generator', 'LHC', 'high-luminosity', 'simulation']",1,Oral,0.9,[]
2024-03-13,11:10:00,Lecture Hall 1,Efficient precision simulation of processes with many-jet final states at the LHC,Discusses a new approach for efficient simulation of multi-jet final states in LHC events using improved data handling.,https://indico.cern.ch/event/1330797/contributions/5791254/,LHC,"['simulation', 'multi-jet', 'QCD', 'event generation', 'LHC']",2,Oral,0.7,['parton-level event file format']
2024-03-13,10:30:00,Lecture Hall 1,Towards a framework for GPU event generation,Discusses a GPU-accelerated Monte Carlo event generation framework using PDFFlow-VegasFlow-MadFlow.,https://indico.cern.ch/event/1330797/contributions/5792178/,,"['GPU', 'Monte Carlo', 'event generation', 'performance optimization']",1,Oral,0.8,[]
2024-03-14,10:50:00,Lecture Hall 1,McMule -- a Monte Carlo generator for low energy processes,"McMule is a Monte Carlo generator for QED processes at NNLO, focusing on low-energy experiments with cellular resampling to reduce negative event weights.",https://indico.cern.ch/event/1330797/contributions/5792181/,,"['Monte Carlo', 'QED', 'NNLO', 'low-energy', 'cellular resampling']",1,Oral,0.9,[]
2024-03-14,11:10:00,Lecture Hall 1,Total 10-th order QED electon anomalous magnetic moment calculation,Presents a 5-loop QED calculation for the electron's anomalous magnetic moment using a Monte Carlo method.,https://indico.cern.ch/event/1330797/contributions/5792180/,,"['QED', 'anomalous magnetic moment', 'Monte Carlo', 'Feynman diagrams']",1,Oral,0.95,[]
2024-03-14,10:30:00,Lecture Hall 1,Multiscale Lattice Gauge Theory Algorithms and Software for Exascale hardware.,Development of portable software and algorithms for lattice gauge theory on exascale hardware.,https://indico.cern.ch/event/1330797/contributions/5792385/,,"['lattice gauge theory', 'GPU', 'exascale', 'multigrid algorithms']",1,Oral,0.9,[]
2024-03-14,06:30:00,Theatre,The co-evolution of HPC computing and LQCD,The co-evolution of HPC computing and LQCD,https://indico.cern.ch/event/1330797/contributions/5776127/,,"['HPC', 'LQCD', 'computing']",1,Plenary,0.95,[]
,,Theatre,Plenary,Plenary,https://indico.cern.ch/event/1330797/contributions/5776155/,,[],1,Plenary,0.2,[]
2024-03-11,05:30:00,Theatre,Science at SBU/BNL,Science at SBU/BNL,https://indico.cern.ch/event/1330797/contributions/5778705/,,[],1,Plenary,0.5,[]
2024-03-14,07:30:00,Theatre,Detecting rare events using artificial intelligence,Detecting rare events using artificial intelligence,https://indico.cern.ch/event/1330797/contributions/5776154/,,"['Artificial Intelligence', 'Rare Events']",3,Plenary,0.8,[]
